transaction_id,user_id,agent_id,transaction_date,amount,transaction_type,fee
11850,1997,128,2023-01-27,105.37,Cash In,1.23
11851,4826,251,2023-07-07,234.67,Cash Out,5.76
11852,2504,196,2023-08-27,34.57,Bill Payment,0.45
11853,105,153,2023-02-25,498.94,Cash In,9.63
11854,439,279,2023-12-04,240.44,Cash In,6.97
11855,1522,120,2023-09-24,256.06,Cash Out,3.62
11856,1352,284,2023-01-25,223.93,Cash In,4.33
11857,2699,264,2023-10-05,254.84,Cash Out,4.28
11858,3613,225,2023-06-06,32.93,Transfer,0.78
11859,509,254,2023-03-30,225.75,Cash Out,2.87
11860,4347,157,2023-03-28,99.86,Cash Out,2.2
11861,4975,184,2023-07-03,81.64,Cash In,1.87
11862,1275,15,2023-12-17,60.06,Cash In,0.71
11863,2823,293,2023-08-04,399.65,Cash In,9.03
11864,64,120,2023-10-08,268.49,Cash In,3.36
11865,3922,248,2023-01-06,70.4,Cash Out,1.2
11866,4416,118,2023-10-28,23.13,Cash In,0.64
11867,860,92,2023-03-31,110.82,Cash Out,2.68
11868,2828,36,2023-10-06,191.39,Cash Out,3.76
11869,1548,12,2023-12-04,2.02,Transfer,0.03
11870,2077,28,2023-09-04,147.22,Cash In,1.61
11871,437,289,2023-02-02,21.87,Cash Out,0.23
11872,3658,75,2023-03-16,341.41,Cash Out,8.4
11873,763,79,2023-07-05,222.33,Transfer,2.56
11874,736,211,2023-09-17,95.62,Cash Out,1.51
11875,3665,183,2023-04-16,50.5,Cash In,1.24
11876,4095,79,2023-10-13,96.69,Cash Out,1.74
11877,4729,201,2023-01-28,450.49,Transfer,8.42
11878,1579,205,2023-02-16,13.98,Cash In,0.2
11879,3730,29,2023-10-03,502.38,Cash In,6.25
11880,1077,282,2023-04-02,15.55,Transfer,0.2
11881,2281,23,2023-12-23,7.48,Cash In,0.11
11882,1831,17,2023-03-15,44.49,Transfer,0.79
11883,1899,133,2023-06-24,31.63,Transfer,0.81
11884,4296,59,2023-10-03,537.35,Cash In,7.45
11885,674,144,2023-08-16,56.1,Cash Out,0.71
11886,549,103,2023-09-26,348.49,Cash In,8.69
11887,937,94,2023-12-04,77.24,Bill Payment,1.06
11888,4145,261,2023-12-10,32.06,Transfer,0.46
11889,896,282,2023-10-13,109.25,Cash Out,2.31
11890,2570,171,2023-05-24,20.59,Cash In,0.29
11891,2088,126,2023-04-13,184.83,Bill Payment,4.24
11892,914,86,2023-01-28,34.94,Cash In,0.97
11893,1177,186,2023-12-01,164.45,Transfer,2.61
11894,4772,109,2023-10-16,53.85,Bill Payment,0.89
11895,4866,2,2023-01-27,498.47,Cash Out,12.76
11896,4307,44,2023-01-30,49.15,Cash In,1.35
11897,3274,204,2023-03-25,126.04,Cash Out,3.76
11898,4243,106,2023-12-10,3.51,Cash Out,0.06
11899,1523,219,2023-02-20,25.76,Transfer,0.39
11900,2803,109,2023-09-07,35.27,Cash Out,0.47
11901,3123,44,2023-05-09,351.67,Cash In,6.99
11902,4591,217,2023-02-07,195.53,Cash In,5.56
11903,2457,91,2023-04-13,8.17,Cash Out,0.17
11904,1650,81,2023-12-10,39.83,Cash Out,0.95
11905,2321,185,2023-11-16,405.68,Cash Out,9.42
11906,2506,134,2023-03-06,73.23,Transfer,1.54
11907,1144,299,2023-09-18,46.91,Cash In,1.29
11908,3773,44,2023-10-05,318.44,Cash Out,7.71
11909,46,66,2023-02-26,101.01,Cash In,1.37
11910,3315,19,2023-04-25,132.27,Cash Out,3.28
11911,4407,243,2023-12-01,244.18,Cash Out,5.48
11912,2610,248,2023-05-27,477.3,Cash In,4.81
11913,4427,4,2023-03-04,239.82,Cash Out,6.19
11914,4107,97,2023-08-22,100.09,Cash In,1.08
11915,3120,96,2023-06-24,666.0,Cash Out,9.67
11916,1401,210,2023-08-07,158.94,Cash In,4.31
11917,1592,236,2023-01-19,465.2,Bill Payment,6.89
11918,8,137,2023-02-10,437.18,Transfer,12.36
11919,984,48,2023-07-19,143.03,Transfer,2.51
11920,3598,164,2023-12-13,46.74,Cash Out,0.52
11921,1751,195,2023-10-20,93.03,Cash In,2.58
11922,3512,274,2023-12-31,38.55,Transfer,0.57
11923,3829,296,2023-05-19,34.55,Bill Payment,0.47
11924,566,181,2023-04-30,450.63,Bill Payment,11.09
11925,2321,114,2023-10-29,30.35,Cash Out,0.55
11926,901,62,2023-11-17,736.75,Bill Payment,8.19
11927,2179,126,2023-02-19,65.15,Transfer,1.76
11928,3593,163,2023-09-09,122.72,Cash Out,2.84
11929,2772,185,2023-01-04,41.04,Bill Payment,1.1
11930,114,140,2023-11-23,93.46,Cash Out,2.79
11931,532,243,2023-02-11,182.8,Bill Payment,3.07
11932,1523,49,2023-11-25,495.47,Cash In,5.71
11933,3411,150,2023-09-10,570.69,Cash Out,11.04
11934,1045,90,2023-09-20,10.94,Transfer,0.15
11935,33,278,2023-06-16,151.78,Cash Out,2.89
11936,133,296,2023-07-30,29.25,Cash In,0.68
11937,2968,147,2023-11-16,31.38,Cash In,0.9
11938,1727,53,2023-09-09,343.95,Cash In,8.18
11939,26,286,2023-09-29,78.94,Cash In,1.47
11940,2649,154,2023-07-04,834.81,Transfer,18.76
11941,4641,150,2023-09-13,319.76,Cash Out,9.44
11942,1262,61,2023-04-29,158.36,Cash Out,1.96
11943,2066,73,2023-01-18,7.25,Transfer,0.11
11944,3346,58,2023-03-12,15.0,Transfer,0.22
11945,934,29,2023-07-05,185.93,Cash In,3.23
11946,1051,224,2023-10-14,366.59,Cash Out,5.07
11947,817,53,2023-12-09,145.36,Cash In,3.58
11948,4204,159,2023-08-29,411.76,Transfer,6.46
11949,738,288,2023-12-09,102.76,Cash In,2.95
11950,2915,9,2023-06-10,506.34,Cash Out,11.47
11951,3603,37,2023-08-24,442.15,Transfer,12.24
11952,793,264,2023-06-11,198.06,Cash Out,3.65
11953,3176,68,2023-10-02,457.74,Cash Out,11.36
11954,1356,273,2023-08-13,154.17,Transfer,1.86
11955,1386,21,2023-06-09,21.74,Cash Out,0.53
11956,3993,48,2023-01-12,269.27,Bill Payment,3.41
11957,4385,265,2023-07-25,206.02,Transfer,2.51
11958,1061,252,2023-11-29,227.66,Transfer,5.7
11959,1372,5,2023-09-12,8.45,Cash In,0.14
11960,4139,6,2023-03-15,21.45,Cash Out,0.55
11961,1150,230,2023-08-13,1236.13,Cash In,36.19
11962,3203,46,2023-12-07,291.46,Cash In,5.6
11963,3354,97,2023-05-29,126.24,Bill Payment,3.22
11964,2943,112,2023-08-09,221.95,Cash In,2.94
11965,4629,207,2023-10-15,357.95,Transfer,3.75
11966,3449,131,2023-09-28,480.7,Cash In,5.61
11967,3048,159,2023-12-08,391.16,Bill Payment,4.09
11968,2711,103,2023-12-01,157.08,Cash In,2.57
11969,1501,135,2023-10-27,482.8,Cash In,7.69
11970,69,16,2023-01-10,311.42,Transfer,6.43
11971,1867,92,2023-05-11,15.42,Transfer,0.28
11972,1949,227,2023-06-22,21.72,Transfer,0.41
11973,3902,143,2023-08-24,263.96,Cash Out,6.57
11974,3509,263,2023-07-11,380.55,Cash Out,7.86
11975,301,112,2023-07-28,117.03,Cash Out,3.48
11976,4123,240,2023-05-13,289.1,Cash Out,5.09
11977,2978,184,2023-02-23,274.36,Cash Out,7.31
11978,2601,98,2023-04-19,128.15,Transfer,3.16
11979,2154,147,2023-04-20,103.61,Cash In,1.76
11980,4682,206,2023-03-21,15.5,Cash Out,0.34
11981,4906,19,2023-02-26,783.6,Cash Out,13.6
11982,4730,87,2023-11-19,45.7,Cash In,0.65
11983,4019,260,2023-11-23,32.33,Cash Out,0.64
11984,3083,192,2023-03-26,16.86,Transfer,0.3
11985,4755,130,2023-03-30,142.84,Cash In,2.98
11986,1240,204,2023-09-24,13.99,Cash In,0.33
11987,2934,23,2023-03-12,420.2,Cash Out,6.0
11988,2369,184,2023-05-30,45.02,Cash Out,0.55
11989,460,107,2023-11-28,498.15,Cash Out,11.09
11990,4029,82,2023-01-10,390.15,Cash In,4.65
11991,2627,159,2023-04-20,8.14,Cash In,0.09
11992,3764,268,2023-03-24,171.51,Cash Out,2.45
11993,2802,121,2023-04-16,40.24,Transfer,1.2
11994,4256,163,2023-07-27,29.28,Transfer,0.52
11995,464,4,2023-07-02,145.01,Cash Out,2.84
11996,998,284,2023-11-16,42.37,Bill Payment,0.9
11997,3007,230,2023-11-20,120.18,Transfer,2.79
11998,1679,289,2023-05-14,10.83,Cash Out,0.12
11999,865,206,2023-01-06,127.19,Cash In,3.07
12000,1191,5,2023-01-18,37.36,Cash Out,0.9
12001,2698,266,2023-10-18,24.64,Transfer,0.48
12002,2375,153,2023-02-09,17.45,Cash In,0.48
12003,865,17,2023-04-23,203.28,Cash In,2.84
12004,2577,243,2023-09-16,13.36,Transfer,0.28
12005,3916,189,2023-05-14,174.55,Cash In,5.03
12006,2927,212,2023-01-29,16.4,Transfer,0.38
12007,4430,289,2023-08-25,135.52,Cash In,1.71
12008,2398,137,2023-08-08,52.21,Cash Out,0.82
12009,2222,178,2023-08-08,30.52,Transfer,0.62
12010,1783,159,2023-07-02,645.99,Cash In,9.2
12011,3999,174,2023-07-07,85.67,Cash Out,2.43
12012,2804,243,2023-12-12,78.36,Cash Out,1.48
12013,4168,111,2023-03-01,714.37,Cash Out,10.8
12014,4548,132,2023-03-25,280.72,Cash Out,3.27
12015,2959,31,2023-07-24,181.37,Cash Out,2.45
12016,1779,4,2023-06-09,43.79,Transfer,0.68
12017,826,18,2023-03-13,195.92,Transfer,4.23
12018,3662,232,2023-03-03,315.63,Cash In,6.22
12019,3370,290,2023-10-19,400.32,Cash In,11.42
12020,3096,48,2023-09-01,401.81,Cash Out,11.48
12021,2158,63,2023-09-24,19.61,Bill Payment,0.29
12022,52,270,2023-09-26,65.81,Transfer,1.35
12023,3362,90,2023-01-29,131.15,Cash Out,1.66
12024,3516,87,2023-07-04,128.6,Cash Out,1.33
12025,4563,289,2023-06-11,133.35,Transfer,3.59
12026,3331,81,2023-12-02,554.86,Cash Out,10.34
12027,1675,170,2023-06-19,101.58,Transfer,2.8
12028,2866,160,2023-01-31,336.8,Cash Out,8.28
12029,1362,112,2023-06-04,129.43,Transfer,2.14
12030,787,99,2023-11-03,114.35,Cash In,1.55
12031,556,171,2023-06-26,575.77,Cash In,8.86
12032,2040,185,2023-08-09,71.04,Cash Out,1.74
12033,1763,143,2023-03-28,71.42,Bill Payment,1.94
12034,2113,243,2023-04-21,371.53,Transfer,6.13
12035,2211,71,2023-04-12,118.29,Cash In,2.46
12036,1702,63,2023-11-26,188.34,Transfer,3.81
12037,2087,70,2023-08-06,13.85,Cash In,0.27
12038,2713,141,2023-03-28,148.35,Transfer,1.84
12039,2408,104,2023-04-13,157.15,Transfer,2.42
12040,2317,146,2023-03-23,196.88,Transfer,2.98
12041,1611,163,2023-05-12,17.75,Cash In,0.21
12042,4353,1,2023-04-22,396.41,Transfer,4.41
12043,4706,216,2023-09-24,108.97,Bill Payment,1.63
12044,1128,125,2023-02-09,70.22,Bill Payment,1.95
12045,905,36,2023-10-23,171.58,Bill Payment,3.04
12046,164,242,2023-01-07,156.74,Cash Out,3.76
12047,1137,208,2023-04-17,41.35,Cash In,1.1
12048,4711,255,2023-01-06,72.84,Cash Out,1.25
12049,2026,253,2023-02-10,235.36,Cash In,4.95
12050,106,165,2023-08-12,47.39,Transfer,0.92
12051,4795,122,2023-02-06,127.52,Cash In,1.35
12052,4460,82,2023-08-05,413.96,Transfer,9.31
12053,3093,300,2023-03-15,5.15,Bill Payment,0.12
12054,2022,76,2023-01-19,365.09,Cash Out,6.17
12055,1153,179,2023-11-20,400.6,Transfer,4.15
12056,699,202,2023-11-12,254.92,Transfer,6.9
12057,3868,86,2023-08-09,184.64,Cash In,2.32
12058,3271,265,2023-12-03,123.98,Cash In,2.56
12059,747,69,2023-12-20,219.74,Cash In,4.76
12060,961,106,2023-03-11,328.59,Cash In,4.24
12061,3492,65,2023-08-18,53.24,Transfer,1.57
12062,3298,27,2023-04-09,481.06,Cash In,8.73
12063,2978,6,2023-06-18,67.17,Cash In,2.01
12064,209,117,2023-05-09,2.74,Transfer,0.06
12065,3317,146,2023-03-21,233.69,Transfer,6.68
12066,1892,164,2023-03-30,498.41,Cash In,13.66
12067,1177,97,2023-02-09,404.21,Transfer,4.76
12068,3507,162,2023-09-17,42.22,Cash Out,0.89
12069,2040,288,2023-06-30,609.09,Cash In,12.08
12070,3290,51,2023-11-10,564.03,Cash In,6.47
12071,1453,131,2023-10-01,211.58,Cash In,6.0
12072,4762,254,2023-04-29,59.03,Transfer,1.65
12073,3861,13,2023-08-30,108.41,Transfer,2.85
12074,1618,8,2023-10-06,153.35,Transfer,2.23
12075,435,264,2023-12-30,149.74,Cash In,3.89
12076,2328,136,2023-03-10,173.3,Cash Out,4.38
12077,1647,248,2023-08-19,59.16,Cash In,0.85
12078,3164,199,2023-04-21,42.38,Transfer,0.49
12079,4763,76,2023-03-22,734.86,Bill Payment,18.48
12080,1441,94,2023-06-25,26.21,Transfer,0.3
12081,4444,18,2023-01-13,78.57,Cash In,1.24
12082,4861,172,2023-03-09,704.31,Cash In,16.59
12083,934,148,2023-07-05,255.87,Transfer,3.75
12084,4279,2,2023-08-10,165.44,Cash Out,3.08
12085,2556,30,2023-03-13,2.78,Cash In,0.04
12086,1147,172,2023-11-22,410.6,Bill Payment,9.64
12087,3997,250,2023-07-15,288.4,Cash Out,4.9
12088,381,47,2023-08-06,21.28,Cash In,0.21
12089,825,299,2023-09-05,331.92,Cash In,8.8
12090,1539,11,2023-12-11,60.75,Bill Payment,1.27
12091,3376,275,2023-10-04,331.11,Cash Out,4.93
12092,1638,4,2023-10-12,370.02,Cash Out,3.73
12093,4288,166,2023-03-25,113.69,Transfer,1.73
12094,525,201,2023-06-19,16.68,Cash Out,0.31
12095,3108,162,2023-03-25,164.2,Cash In,1.92
12096,1094,239,2023-12-11,161.29,Cash Out,3.55
12097,105,104,2023-05-13,326.71,Cash In,5.73
12098,1740,37,2023-09-20,19.41,Cash In,0.44
12099,2361,224,2023-02-16,240.32,Transfer,4.57
12100,3127,59,2023-06-05,371.1,Cash In,10.95
12101,1677,220,2023-10-10,150.03,Transfer,2.23
12102,2355,274,2023-03-25,74.72,Cash In,0.95
12103,4917,25,2023-08-25,56.27,Transfer,0.91
12104,4132,207,2023-05-30,75.3,Cash Out,0.94
12105,2935,25,2023-01-18,451.05,Cash In,11.32
12106,1873,84,2023-11-24,239.08,Cash In,7.01
12107,1043,248,2023-01-23,218.65,Transfer,3.44
12108,3435,248,2023-10-14,14.75,Cash In,0.41
12109,1442,51,2023-05-29,189.85,Transfer,5.15
12110,1846,10,2023-06-03,392.71,Transfer,7.9
12111,3502,177,2023-02-18,42.52,Cash In,0.99
12112,1542,125,2023-05-03,60.13,Cash In,1.37
12113,467,166,2023-12-10,740.07,Cash Out,15.36
12114,2945,126,2023-12-22,157.9,Cash In,3.18
12115,4295,247,2023-02-05,247.09,Bill Payment,3.99
12116,1592,70,2023-03-22,82.41,Bill Payment,1.88
12117,2816,11,2023-04-22,62.94,Cash Out,0.87
12118,4073,83,2023-08-27,10.86,Cash In,0.32
12119,3573,160,2023-12-20,46.39,Cash In,0.92
12120,4337,58,2023-11-07,204.92,Cash Out,4.77
12121,1194,79,2023-06-26,74.51,Transfer,1.68
12122,294,185,2023-04-27,33.07,Transfer,0.64
12123,922,77,2023-07-19,18.53,Transfer,0.26
12124,1339,71,2023-03-13,396.56,Bill Payment,11.18
12125,3199,116,2023-06-23,132.51,Cash In,2.96
12126,4564,185,2023-04-11,97.11,Transfer,2.43
12127,2415,15,2023-10-25,42.97,Cash In,1.17
12128,4854,3,2023-03-23,131.12,Transfer,2.35
12129,3476,58,2023-02-02,500.55,Cash Out,7.07
12130,1542,283,2023-02-08,100.02,Cash In,1.66
12131,2499,188,2023-10-30,14.32,Cash In,0.25
12132,908,259,2023-04-16,286.63,Cash Out,4.7
12133,2494,175,2023-03-08,52.32,Cash Out,0.84
12134,2128,65,2023-11-05,248.74,Transfer,3.37
12135,3089,11,2023-04-15,271.12,Bill Payment,3.18
12136,4648,281,2023-11-15,327.71,Bill Payment,6.12
12137,3991,191,2023-05-22,49.02,Cash In,1.27
12138,3752,4,2023-10-03,33.32,Transfer,0.38
12139,2098,54,2023-12-14,78.36,Transfer,1.38
12140,3175,60,2023-05-03,230.76,Bill Payment,5.11
12141,388,156,2023-04-21,594.95,Cash Out,13.9
12142,299,138,2023-10-21,222.86,Cash In,2.4
12143,4435,164,2023-06-15,793.65,Cash Out,9.63
12144,3461,80,2023-04-08,194.98,Transfer,2.02
12145,4062,173,2023-05-31,657.15,Cash Out,14.36
12146,474,179,2023-07-08,257.54,Cash In,3.98
12147,4712,46,2023-07-05,83.68,Bill Payment,1.67
12148,4888,256,2023-10-15,228.22,Cash In,2.44
12149,3214,132,2023-03-20,38.56,Cash In,0.4
12150,4109,170,2023-08-09,107.49,Cash Out,1.35
12151,449,136,2023-04-22,85.07,Cash In,1.89
12152,2222,105,2023-07-27,318.63,Transfer,3.68
12153,1983,26,2023-02-13,391.22,Cash In,7.51
12154,3612,1,2023-08-18,283.27,Cash Out,6.44
12155,2643,254,2023-10-22,365.94,Bill Payment,6.12
12156,1921,211,2023-02-13,16.12,Cash In,0.34
12157,2317,210,2023-03-10,362.63,Transfer,3.81
12158,1275,90,2023-01-04,49.25,Cash In,0.61
12159,4869,39,2023-05-04,286.86,Cash Out,3.08
12160,1616,27,2023-08-07,132.55,Transfer,3.71
12161,4984,198,2023-09-20,56.66,Transfer,1.59
12162,3619,230,2023-07-16,308.59,Transfer,3.91
12163,2307,16,2023-12-21,5.12,Cash In,0.08
12164,260,22,2023-02-21,923.88,Cash In,25.44
12165,3207,73,2023-06-11,144.28,Cash Out,3.58
12166,1513,184,2023-10-11,110.22,Cash In,3.0
12167,4739,135,2023-01-05,165.14,Transfer,1.91
12168,2129,1,2023-05-23,432.12,Bill Payment,11.11
12169,3439,208,2023-02-17,66.68,Transfer,1.68
12170,2177,14,2023-01-28,57.89,Cash Out,1.36
12171,4508,222,2023-12-06,261.98,Cash Out,3.22
12172,3509,244,2023-01-28,113.67,Transfer,3.28
12173,4711,147,2023-03-20,137.26,Cash Out,3.88
12174,4995,275,2023-08-01,133.67,Cash Out,1.88
12175,3081,77,2023-11-16,325.98,Cash Out,9.35
12176,232,108,2023-04-15,49.98,Cash Out,1.02
12177,730,111,2023-01-27,74.42,Transfer,1.86
12178,3013,125,2023-01-10,126.41,Bill Payment,3.37
12179,2930,93,2023-09-27,23.07,Bill Payment,0.29
12180,318,237,2023-06-24,57.8,Cash In,1.41
12181,1531,248,2023-03-18,314.17,Cash Out,3.9
12182,1111,143,2023-06-30,152.31,Cash Out,3.39
12183,716,209,2023-11-18,190.77,Bill Payment,3.96
12184,1342,23,2023-10-26,81.74,Cash In,1.03
12185,3405,10,2023-10-24,183.66,Cash Out,5.43
12186,3313,256,2023-10-30,88.76,Transfer,1.5
12187,3121,177,2023-02-14,64.02,Transfer,1.76
12188,3088,254,2023-04-03,88.23,Bill Payment,2.13
12189,202,290,2023-03-06,520.35,Cash In,6.58
12190,2141,95,2023-01-17,173.89,Cash In,3.34
12191,1673,295,2023-06-21,114.05,Cash Out,2.49
12192,1057,80,2023-02-26,302.74,Cash Out,7.45
12193,3672,218,2023-09-02,22.43,Transfer,0.39
12194,419,209,2023-07-30,163.5,Cash In,2.42
12195,2599,100,2023-10-16,71.42,Bill Payment,1.0
12196,626,23,2023-03-04,86.94,Cash In,2.09
12197,4941,281,2023-09-08,157.58,Cash Out,1.7
12198,3831,197,2023-06-30,253.72,Transfer,7.47
12199,1879,247,2023-12-10,388.13,Bill Payment,5.12
12200,1945,90,2023-11-23,1235.58,Cash Out,30.85
12201,2930,253,2023-06-30,77.38,Cash In,1.26
12202,2768,6,2023-03-31,79.91,Cash Out,0.92
12203,3384,19,2023-07-27,950.0,Cash In,28.44
12204,3541,275,2023-01-14,108.96,Cash Out,1.26
12205,394,110,2023-07-23,158.16,Cash In,4.58
12206,2857,95,2023-10-28,238.74,Cash In,5.11
12207,2920,87,2023-11-17,332.98,Transfer,7.74
12208,2619,13,2023-06-27,159.52,Transfer,2.09
12209,632,195,2023-02-02,57.61,Transfer,1.63
12210,2857,76,2023-11-21,23.9,Cash In,0.58
12211,322,229,2023-10-16,298.4,Bill Payment,6.44
12212,3507,159,2023-11-18,17.97,Cash In,0.2
12213,4670,23,2023-10-16,42.15,Bill Payment,0.68
12214,1694,205,2023-09-07,46.23,Cash In,0.82
12215,1064,240,2023-08-20,7.11,Cash In,0.12
12216,3112,195,2023-05-21,379.69,Cash Out,6.08
12217,1477,199,2023-09-20,333.45,Cash Out,5.43
12218,2918,138,2023-02-04,62.97,Transfer,1.89
12219,3262,223,2023-10-02,309.85,Cash Out,8.33
12220,2794,215,2023-04-08,93.93,Cash Out,1.75
12221,3087,8,2023-06-11,17.78,Cash Out,0.21
12222,3812,216,2023-02-22,144.68,Cash Out,1.82
12223,3971,284,2023-07-01,62.86,Bill Payment,0.94
12224,3352,255,2023-08-06,21.55,Cash In,0.42
12225,959,205,2023-04-09,55.85,Transfer,0.61
12226,4144,161,2023-07-10,61.77,Transfer,1.39
12227,1583,114,2023-08-07,163.42,Cash Out,4.7
12228,3177,245,2023-09-23,187.42,Transfer,3.88
12229,2417,203,2023-10-19,32.3,Bill Payment,0.74
12230,460,217,2023-04-13,302.62,Cash In,3.45
12231,2295,145,2023-11-17,546.33,Transfer,12.05
12232,2312,134,2023-05-07,52.39,Cash Out,1.49
12233,1230,174,2023-06-10,6.45,Transfer,0.16
12234,1531,270,2023-03-12,359.53,Cash In,8.08
12235,4626,165,2023-07-08,266.43,Transfer,7.91
12236,1388,107,2023-08-10,66.41,Cash Out,1.43
12237,2798,248,2023-07-29,144.42,Transfer,3.49
12238,1364,29,2023-07-11,253.21,Transfer,6.85
12239,4503,220,2023-07-07,48.99,Cash Out,1.12
12240,453,209,2023-04-25,65.93,Cash Out,0.99
12241,3905,49,2023-01-14,213.51,Cash In,5.04
12242,4910,2,2023-07-30,117.04,Transfer,1.69
12243,578,198,2023-03-10,13.44,Cash Out,0.2
12244,3920,89,2023-09-24,153.24,Transfer,2.51
12245,3013,211,2023-07-18,400.83,Cash Out,6.69
12246,3265,70,2023-05-18,83.24,Transfer,2.24
12247,1932,193,2023-05-26,75.33,Transfer,1.41
12248,4243,46,2023-12-26,10.33,Transfer,0.25
12249,4502,63,2023-07-26,31.33,Cash In,0.79
12250,183,119,2023-05-03,19.92,Cash In,0.51
12251,3178,226,2023-07-22,161.92,Cash In,4.6
12252,236,27,2023-03-23,94.66,Transfer,2.81
12253,638,191,2023-08-09,124.4,Transfer,3.06
12254,3006,279,2023-01-30,284.28,Cash Out,4.19
12255,4275,228,2023-11-03,1285.87,Cash In,25.52
12256,2480,224,2023-03-31,558.41,Cash In,14.06
12257,3473,295,2023-09-24,35.6,Cash Out,0.73
12258,525,58,2023-03-10,226.28,Cash In,5.02
12259,2791,209,2023-01-25,105.87,Transfer,1.36
12260,2371,142,2023-04-03,15.17,Cash Out,0.21
12261,1285,150,2023-10-05,163.47,Cash In,2.91
12262,1636,17,2023-06-22,79.41,Bill Payment,1.54
12263,1724,240,2023-08-05,161.66,Cash Out,2.16
12264,2447,38,2023-06-12,125.85,Cash In,1.45
12265,4433,287,2023-11-09,69.49,Transfer,1.26
12266,4215,98,2023-06-29,94.53,Cash Out,1.25
12267,1582,58,2023-02-24,343.58,Cash Out,4.56
12268,2461,17,2023-07-11,424.23,Transfer,9.19
12269,580,120,2023-03-31,74.01,Cash In,1.29
12270,3942,23,2023-05-11,193.64,Bill Payment,4.05
12271,196,210,2023-02-05,382.33,Transfer,4.54
12272,333,213,2023-03-01,312.68,Bill Payment,8.39
12273,3092,148,2023-04-30,79.95,Bill Payment,1.0
12274,4719,96,2023-09-20,29.8,Cash Out,0.34
12275,658,260,2023-03-25,194.23,Cash In,4.81
12276,704,73,2023-08-26,14.06,Cash Out,0.21
12277,4979,49,2023-12-29,344.21,Cash In,4.86
12278,1450,222,2023-03-24,124.21,Cash Out,2.37
12279,1253,282,2023-10-28,253.98,Cash Out,7.49
12280,524,32,2023-02-09,39.08,Cash In,0.4
12281,2265,28,2023-11-21,36.84,Transfer,0.58
12282,2423,168,2023-10-15,46.63,Bill Payment,0.93
12283,36,37,2023-08-30,296.48,Cash In,6.26
12284,776,234,2023-08-24,64.3,Cash In,1.68
12285,28,179,2023-05-16,582.19,Transfer,10.13
12286,86,57,2023-04-09,14.74,Cash Out,0.42
12287,2236,233,2023-05-14,203.97,Cash In,2.84
12288,2353,72,2023-03-04,319.09,Cash In,3.28
12289,3494,195,2023-02-13,159.71,Transfer,2.84
12290,4282,3,2023-07-15,1.7,Cash Out,0.03
12291,4654,202,2023-09-09,531.61,Cash In,6.84
12292,2557,191,2023-10-17,194.66,Cash Out,4.01
12293,4313,207,2023-01-01,677.51,Cash Out,19.95
12294,257,111,2023-04-02,55.04,Cash In,1.51
12295,3807,51,2023-04-25,112.3,Transfer,1.62
12296,1448,238,2023-08-07,87.59,Transfer,2.03
12297,4420,134,2023-08-01,296.05,Transfer,5.96
12298,2245,281,2023-08-05,133.62,Cash In,3.03
12299,4600,226,2023-08-04,75.11,Cash Out,1.57
12300,3344,26,2023-01-28,33.57,Transfer,0.41
12301,694,216,2023-07-13,124.2,Transfer,3.13
12302,2066,80,2023-11-23,518.74,Bill Payment,11.48
12303,3601,292,2023-11-27,150.39,Cash In,2.45
12304,4221,21,2023-04-04,14.68,Cash In,0.27
12305,483,222,2023-04-18,269.48,Cash In,6.21
12306,3666,49,2023-07-30,260.21,Bill Payment,7.27
12307,3076,60,2023-09-19,7.73,Transfer,0.16
12308,2675,242,2023-07-07,193.68,Cash Out,3.21
12309,2399,19,2023-06-18,560.81,Transfer,8.55
12310,351,78,2023-03-21,360.55,Transfer,5.63
12311,649,131,2023-03-24,602.54,Transfer,17.91
12312,3871,214,2023-05-23,25.69,Cash In,0.64
12313,228,128,2023-02-03,47.38,Cash In,1.29
12314,2064,107,2023-01-14,48.15,Transfer,0.64
12315,425,181,2023-08-30,489.73,Transfer,11.24
